"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","POP","WOMEN","MLN_PER","A","1980",3.982256,
"AUT","POP","WOMEN","MLN_PER","A","1981",3.988481,
"AUT","POP","WOMEN","MLN_PER","A","1982",3.987702,
"AUT","POP","WOMEN","MLN_PER","A","1983",3.978904,
"AUT","POP","WOMEN","MLN_PER","A","1984",3.975665,
"AUT","POP","WOMEN","MLN_PER","A","1985",3.973736,
"AUT","POP","WOMEN","MLN_PER","A","1986",3.971504,
"AUT","POP","WOMEN","MLN_PER","A","1987",3.969131,
"AUT","POP","WOMEN","MLN_PER","A","1988",3.969394,
"AUT","POP","WOMEN","MLN_PER","A","1989",3.980541,
"AUT","POP","WOMEN","MLN_PER","A","1990",4.002292,
"AUT","POP","WOMEN","MLN_PER","A","1991",4.033515,
"AUT","POP","WOMEN","MLN_PER","A","1992",4.070811,
"AUT","POP","WOMEN","MLN_PER","A","1993",4.098565,
"AUT","POP","WOMEN","MLN_PER","A","1994",4.110073,
"AUT","POP","WOMEN","MLN_PER","A","1995",4.114203,
"AUT","POP","WOMEN","MLN_PER","A","1996",4.118532,
"AUT","POP","WOMEN","MLN_PER","A","1997",4.121879,
"AUT","POP","WOMEN","MLN_PER","A","1998",4.124621,
"AUT","POP","WOMEN","MLN_PER","A","1999",4.130143,
"AUT","POP","WOMEN","MLN_PER","A","2000",4.136848,
"AUT","POP","WOMEN","MLN_PER","A","2001",4.148374,
"AUT","POP","WOMEN","MLN_PER","A","2002",4.163181,
"AUT","POP","WOMEN","MLN_PER","A","2003",4.17796,
"AUT","POP","WOMEN","MLN_PER","A","2004",4.20174,
"AUT","POP","WOMEN","MLN_PER","A","2005",4.226326,
"AUT","POP","WOMEN","MLN_PER","A","2006",4.245432,
"AUT","POP","WOMEN","MLN_PER","A","2007",4.258641,
"AUT","POP","WOMEN","MLN_PER","A","2008",4.271326,
"AUT","POP","WOMEN","MLN_PER","A","2009",4.280288,
"AUT","POP","WOMEN","MLN_PER","A","2010",4.289296,
"AUT","POP","WOMEN","MLN_PER","A","2011",4.301346,
"AUT","POP","WOMEN","MLN_PER","A","2012",4.31688,
"AUT","POP","WOMEN","MLN_PER","A","2013",4.335562,"B"
"BEL","POP","TOT","AGRWTH","A","1956",0.6241112,
"BEL","POP","TOT","AGRWTH","A","1957",0.7311907,
"BEL","POP","TOT","AGRWTH","A","1958",0.7075275,
"BEL","POP","TOT","AGRWTH","A","1959",0.5640558,
"BEL","POP","TOT","AGRWTH","A","1960",0.546777,
"BEL","POP","TOT","AGRWTH","A","1961",0.3327474,
"BEL","POP","TOT","AGRWTH","A","1962",0.3988481,
"BEL","POP","TOT","AGRWTH","A","1963",0.7504194,
"BEL","POP","TOT","AGRWTH","A","1964",0.9509708,
"BEL","POP","TOT","AGRWTH","A","1965",0.912273,
"BEL","POP","TOT","AGRWTH","A","1966",0.67775,
"BEL","POP","TOT","AGRWTH","A","1967",0.5581872,
"BEL","POP","TOT","AGRWTH","A","1968",0.3941659,
"BEL","POP","TOT","AGRWTH","A","1969",0.2835814,
"BEL","POP","TOT","AGRWTH","A","1970",0.09866233,
"BEL","POP","TOT","AGRWTH","A","1971",0.1824029,
"BEL","POP","TOT","AGRWTH","A","1972",0.3923537,
"BEL","POP","TOT","AGRWTH","A","1973",0.3151647,
"BEL","POP","TOT","AGRWTH","A","1974",0.3151292,
"BEL","POP","TOT","AGRWTH","A","1975",0.2893961,
"BEL","POP","TOT","AGRWTH","A","1976",0.1788342,
"BEL","POP","TOT","AGRWTH","A","1977",0.1235457,
"BEL","POP","TOT","AGRWTH","A","1978",0.0933435,
"BEL","POP","TOT","AGRWTH","A","1979",0.08993313,
"BEL","POP","TOT","AGRWTH","A","1980",0.1102719,
"BEL","POP","TOT","AGRWTH","A","1981",-0.002647262,
"BEL","POP","TOT","AGRWTH","A","1982",-0.02716305,
"BEL","POP","TOT","AGRWTH","A","1983",-0.007944155,
"BEL","POP","TOT","AGRWTH","A","1984",-0.001501697,
"BEL","POP","TOT","AGRWTH","A","1985",0.02979086,
"BEL","POP","TOT","AGRWTH","A","1986",0.0356552,
"BEL","POP","TOT","AGRWTH","A","1987",0.08527835,
"BEL","POP","TOT","AGRWTH","A","1988",0.3184423,
"BEL","POP","TOT","AGRWTH","A","1989",0.3639085,
"BEL","POP","TOT","AGRWTH","A","1990",0.2986708,
"BEL","POP","TOT","AGRWTH","A","1991",0.3722945,
"BEL","POP","TOT","AGRWTH","A","1992",0.4065376,
"BEL","POP","TOT","AGRWTH","A","1993",0.3914025,
"BEL","POP","TOT","AGRWTH","A","1994",0.3086626,
"BEL","POP","TOT","AGRWTH","A","1995",0.2096563,
"BEL","POP","TOT","AGRWTH","A","1996",0.1955842,
"BEL","POP","TOT","AGRWTH","A","1997",0.2422948,
"BEL","POP","TOT","AGRWTH","A","1998",0.2137558,
"BEL","POP","TOT","AGRWTH","A","1999",0.2294421,
"BEL","POP","TOT","AGRWTH","A","2000",0.2428123,
"BEL","POP","TOT","AGRWTH","A","2001",0.3445434,
"BEL","POP","TOT","AGRWTH","A","2002",0.4492752,
"BEL","POP","TOT","AGRWTH","A","2003",0.4195191,
"BEL","POP","TOT","AGRWTH","A","2004",0.4337262,
"BEL","POP","TOT","AGRWTH","A","2005",0.551581,
"BEL","POP","TOT","AGRWTH","A","2006",0.6617381,
"BEL","POP","TOT","AGRWTH","A","2007",0.7370337,
"BEL","POP","TOT","AGRWTH","A","2008",0.7931054,
"BEL","POP","TOT","AGRWTH","A","2009",0.8078358,
"BEL","POP","TOT","AGRWTH","A","2010",1.146474,
"BEL","POP","TOT","AGRWTH","A","2011",1.167306,
"BEL","POP","TOT","AGRWTH","A","2012",0.7286736,
"BEL","POP","TOT","AGRWTH","A","2013",0.4510145,
"BEL","POP","TOT","AGRWTH","A","2014",0.4369753,
"BEL","POP","MEN","MLN_PER","A","1955",4.35849,
"BEL","POP","MEN","MLN_PER","A","1956",4.3858,
"BEL","POP","MEN","MLN_PER","A","1957",4.41875,
"BEL","POP","MEN","MLN_PER","A","1958",4.44855,
"BEL","POP","MEN","MLN_PER","A","1959",4.468017,
"BEL","POP","MEN","MLN_PER","A","1960",4.487877,
"BEL","POP","MEN","MLN_PER","A","1961",4.497341,
"BEL","POP","MEN","MLN_PER","A","1962",4.513182,
"BEL","POP","MEN","MLN_PER","A","1963",4.550315,
"BEL","POP","MEN","MLN_PER","A","1964",4.599492,
"BEL","POP","MEN","MLN_PER","A","1965",4.644842,
"BEL","POP","MEN","MLN_PER","A","1966",4.67463,
"BEL","POP","MEN","MLN_PER","A","1967",4.697826,
"BEL","POP","MEN","MLN_PER","A","1968",4.713003,
"BEL","POP","MEN","MLN_PER","A","1969",4.723716,
"BEL","POP","MEN","MLN_PER","A","1970",4.725754,
"BEL","POP","MEN","MLN_PER","A","1971",4.733264,
"BEL","POP","MEN","MLN_PER","A","1972",4.752296,
"BEL","POP","MEN","MLN_PER","A","1973",4.767166,
"BEL","POP","MEN","MLN_PER","A","1974",4.783272,
"BEL","POP","MEN","MLN_PER","A","1975",4.798688,
"BEL","POP","MEN","MLN_PER","A","1976",4.806849,
"BEL","POP","MEN","MLN_PER","A","1977",4.811261,
"BEL","POP","MEN","MLN_PER","A","1978",4.813899,
"BEL","POP","MEN","MLN_PER","A","1979",4.816343,
"BEL","POP","MEN","MLN_PER","A","1980",4.820169,
"BEL","POP","MEN","MLN_PER","A","1981",4.816934,
"BEL","POP","MEN","MLN_PER","A","1982",4.812806,
"BEL","POP","MEN","MLN_PER","A","1983",4.811329,
"BEL","POP","MEN","MLN_PER","A","1984",4.810539,
"BEL","POP","MEN","MLN_PER","A","1985",4.81187,
"BEL","POP","MEN","MLN_PER","A","1986",4.814208,
"BEL","POP","MEN","MLN_PER","A","1987",4.819018,
"BEL","POP","MEN","MLN_PER","A","1988",4.835373,
"BEL","POP","MEN","MLN_PER","A","1989",4.854521,
"BEL","POP","MEN","MLN_PER","A","1990",4.870392,
"BEL","POP","MEN","MLN_PER","A","1991",4.889958,
"BEL","POP","MEN","MLN_PER","A","1992",4.911352,
"BEL","POP","MEN","MLN_PER","A","1993",4.931848,
"BEL","POP","MEN","MLN_PER","A","1994",4.947447,
"BEL","POP","MEN","MLN_PER","A","1995",4.956728,
"BEL","POP","MEN","MLN_PER","A","1996",4.965282,
"BEL","POP","MEN","MLN_PER","A","1997",4.977226,
"BEL","POP","MEN","MLN_PER","A","1998",4.988195,
"BEL","POP","MEN","MLN_PER","A","1999",4.999866,
"BEL","POP","MEN","MLN_PER","A","2000",5.012016,
"BEL","POP","MEN","MLN_PER","A","2001",5.030153,
"BEL","POP","MEN","MLN_PER","A","2002",5.054586,
"BEL","POP","MEN","MLN_PER","A","2003",5.07703,
"BEL","POP","MEN","MLN_PER","A","2004",5.09925,
"BEL","POP","MEN","MLN_PER","A","2005",5.127573,
"BEL","POP","MEN","MLN_PER","A","2006",5.162614,
"BEL","POP","MEN","MLN_PER","A","2007",5.202858,
"BEL","POP","MEN","MLN_PER","A","2008",5.24648,
"BEL","POP","MEN","MLN_PER","A","2009",5.290436,
"BEL","POP","MEN","MLN_PER","A","2010",5.356969,
"BEL","POP","MEN","MLN_PER","A","2011",5.426749,
"BEL","POP","MEN","MLN_PER","A","2012",5.469608,
"BEL","POP","MEN","MLN_PER","A","2013",5.497108,
"BEL","POP","MEN","MLN_PER","A","2014",5.521382,
"BEL","POP","TOT","MLN_PER","A","1955",8.868451,
"BEL","POP","TOT","MLN_PER","A","1956",8.9238,
"BEL","POP","TOT","MLN_PER","A","1957",8.98905,
"BEL","POP","TOT","MLN_PER","A","1958",9.05265,
"BEL","POP","TOT","MLN_PER","A","1959",9.103712,
"BEL","POP","TOT","MLN_PER","A","1960",9.153489,
"BEL","POP","TOT","MLN_PER","A","1961",9.183947,
"BEL","POP","TOT","MLN_PER","A","1962",9.220577,
"BEL","POP","TOT","MLN_PER","A","1963",9.28977,
"BEL","POP","TOT","MLN_PER","A","1964",9.378113,
"BEL","POP","TOT","MLN_PER","A","1965",9.463667,
"BEL","POP","TOT","MLN_PER","A","1966",9.527807,
"BEL","POP","TOT","MLN_PER","A","1967",9.58099,
"BEL","POP","TOT","MLN_PER","A","1968",9.618755,
"BEL","POP","TOT","MLN_PER","A","1969",9.646032,
"BEL","POP","TOT","MLN_PER","A","1970",9.655549,
"BEL","POP","TOT","MLN_PER","A","1971",9.673161,
"BEL","POP","TOT","MLN_PER","A","1972",9.711114,
"BEL","POP","TOT","MLN_PER","A","1973",9.74172,
"BEL","POP","TOT","MLN_PER","A","1974",9.772419,
"BEL","POP","TOT","MLN_PER","A","1975",9.8007,
"BEL","POP","TOT","MLN_PER","A","1976",9.818227,
"BEL","POP","TOT","MLN_PER","A","1977",9.830357,
"BEL","POP","TOT","MLN_PER","A","1978",9.839533,
"BEL","POP","TOT","MLN_PER","A","1979",9.848382,
"BEL","POP","TOT","MLN_PER","A","1980",9.859242,
"BEL","POP","TOT","MLN_PER","A","1981",9.858981,
"BEL","POP","TOT","MLN_PER","A","1982",9.856303,
"BEL","POP","TOT","MLN_PER","A","1983",9.85552,
"BEL","POP","TOT","MLN_PER","A","1984",9.855372,
"BEL","POP","TOT","MLN_PER","A","1985",9.858308,
"BEL","POP","TOT","MLN_PER","A","1986",9.861823,
"BEL","POP","TOT","MLN_PER","A","1987",9.870233,
"BEL","POP","TOT","MLN_PER","A","1988",9.901664,
"BEL","POP","TOT","MLN_PER","A","1989",9.937697,
"BEL","POP","TOT","MLN_PER","A","1990",9.967378,
"BEL","POP","TOT","MLN_PER","A","1991",10.00449,
"BEL","POP","TOT","MLN_PER","A","1992",10.04516,
"BEL","POP","TOT","MLN_PER","A","1993",10.08447,
"BEL","POP","TOT","MLN_PER","A","1994",10.1156,
"BEL","POP","TOT","MLN_PER","A","1995",10.13681,
"BEL","POP","TOT","MLN_PER","A","1996",10.15664,
"BEL","POP","TOT","MLN_PER","A","1997",10.18125,
"BEL","POP","TOT","MLN_PER","A","1998",10.20301,
"BEL","POP","TOT","MLN_PER","A","1999",10.22642,
"BEL","POP","TOT","MLN_PER","A","2000",10.25125,
"BEL","POP","TOT","MLN_PER","A","2001",10.28657,
"BEL","POP","TOT","MLN_PER","A","2002",10.33278,
"BEL","POP","TOT","MLN_PER","A","2003",10.37613,
"BEL","POP","TOT","MLN_PER","A","2004",10.42114,
"BEL","POP","TOT","MLN_PER","A","2005",10.47862,
"BEL","POP","TOT","MLN_PER","A","2006",10.54796,
"BEL","POP","TOT","MLN_PER","A","2007",10.6257,
"BEL","POP","TOT","MLN_PER","A","2008",10.70997,
"BEL","POP","TOT","MLN_PER","A","2009",10.79649,
"BEL","POP","TOT","MLN_PER","A","2010",10.92027,
"BEL","POP","TOT","MLN_PER","A","2011",11.04774,
"BEL","POP","TOT","MLN_PER","A","2012",11.12825,
"BEL","POP","TOT","MLN_PER","A","2013",11.17844,
"BEL","POP","TOT","MLN_PER","A","2014",11.22728,
"BEL","POP","WOMEN","MLN_PER","A","1955",4.509961,
"BEL","POP","WOMEN","MLN_PER","A","1956",4.538,
"BEL","POP","WOMEN","MLN_PER","A","1957",4.5703,
"BEL","POP","WOMEN","MLN_PER","A","1958",4.6041,
"BEL","POP","WOMEN","MLN_PER","A","1959",4.635696,
"BEL","POP","WOMEN","MLN_PER","A","1960",4.665611,
"BEL","POP","WOMEN","MLN_PER","A","1961",4.686606,
"BEL","POP","WOMEN","MLN_PER","A","1962",4.707395,
"BEL","POP","WOMEN","MLN_PER","A","1963",4.739455,
"BEL","POP","WOMEN","MLN_PER","A","1964",4.77862,
"BEL","POP","WOMEN","MLN_PER","A","1965",4.818824,
"BEL","POP","WOMEN","MLN_PER","A","1966",4.853176,
"BEL","POP","WOMEN","MLN_PER","A","1967",4.883164,
"BEL","POP","WOMEN","MLN_PER","A","1968",4.905752,
"BEL","POP","WOMEN","MLN_PER","A","1969",4.922315,
"BEL","POP","WOMEN","MLN_PER","A","1970",4.929794,
"BEL","POP","WOMEN","MLN_PER","A","1971",4.939897,
"BEL","POP","WOMEN","MLN_PER","A","1972",4.958818,
"BEL","POP","WOMEN","MLN_PER","A","1973",4.974553,
"BEL","POP","WOMEN","MLN_PER","A","1974",4.989146,
"BEL","POP","WOMEN","MLN_PER","A","1975",5.002012,
"BEL","POP","WOMEN","MLN_PER","A","1976",5.011377,
"BEL","POP","WOMEN","MLN_PER","A","1977",5.019096,
"BEL","POP","WOMEN","MLN_PER","A","1978",5.025634,
"BEL","POP","WOMEN","MLN_PER","A","1979",5.032039,
"BEL","POP","WOMEN","MLN_PER","A","1980",5.039072,
"BEL","POP","WOMEN","MLN_PER","A","1981",5.042047,
"BEL","POP","WOMEN","MLN_PER","A","1982",5.043497,
"BEL","POP","WOMEN","MLN_PER","A","1983",5.04419,
"BEL","POP","WOMEN","MLN_PER","A","1984",5.044833,
"BEL","POP","WOMEN","MLN_PER","A","1985",5.046437,
"BEL","POP","WOMEN","MLN_PER","A","1986",5.047614,
"BEL","POP","WOMEN","MLN_PER","A","1987",5.051215,
"BEL","POP","WOMEN","MLN_PER","A","1988",5.06629,
"BEL","POP","WOMEN","MLN_PER","A","1989",5.083175,
"BEL","POP","WOMEN","MLN_PER","A","1990",5.096986,
"BEL","POP","WOMEN","MLN_PER","A","1991",5.114527,
"BEL","POP","WOMEN","MLN_PER","A","1992",5.133806,
"BEL","POP","WOMEN","MLN_PER","A","1993",5.152627,
"BEL","POP","WOMEN","MLN_PER","A","1994",5.168155,
"BEL","POP","WOMEN","MLN_PER","A","1995",5.180082,
"BEL","POP","WOMEN","MLN_PER","A","1996",5.191354,
"BEL","POP","WOMEN","MLN_PER","A","1997",5.204019,
"BEL","POP","WOMEN","MLN_PER","A","1998",5.214813,
"BEL","POP","WOMEN","MLN_PER","A","1999",5.226552,
"BEL","POP","WOMEN","MLN_PER","A","2000",5.239233,
"BEL","POP","WOMEN","MLN_PER","A","2001",5.256416,
"BEL","POP","WOMEN","MLN_PER","A","2002",5.278198,
"BEL","POP","WOMEN","MLN_PER","A","2003",5.299102,
"BEL","POP","WOMEN","MLN_PER","A","2004",5.321886,
"BEL","POP","WOMEN","MLN_PER","A","2005",5.351044,
"BEL","POP","WOMEN","MLN_PER","A","2006",5.385343,
"BEL","POP","WOMEN","MLN_PER","A","2007",5.422841,
"BEL","POP","WOMEN","MLN_PER","A","2008",5.463493,
"BEL","POP","WOMEN","MLN_PER","A","2009",5.506056,
"BEL","POP","WOMEN","MLN_PER","A","2010",5.563302,
"BEL","POP","WOMEN","MLN_PER","A","2011",5.620995,
"BEL","POP","WOMEN","MLN_PER","A","2012",5.658638,
"BEL","POP","WOMEN","MLN_PER","A","2013",5.681328,
"BEL","POP","WOMEN","MLN_PER","A","2014",5.705901,
"CAN","POP","TOT","AGRWTH","A","1951",2.13282,
"CAN","POP","TOT","AGRWTH","A","1952",3.198771,
"CAN","POP","TOT","AGRWTH","A","1953",2.666486,
"CAN","POP","TOT","AGRWTH","A","1954",2.972973,
"CAN","POP","TOT","AGRWTH","A","1955",2.682287,
"CAN","POP","TOT","AGRWTH","A","1956",2.437656,
"CAN","POP","TOT","AGRWTH","A","1957",3.286471,
"CAN","POP","TOT","AGRWTH","A","1958",2.822462,
"CAN","POP","TOT","AGRWTH","A","1959",2.355301,
"CAN","POP","TOT","AGRWTH","A","1960",2.211522,
"CAN","POP","TOT","AGRWTH","A","1961",2.07603,
"CAN","POP","TOT","AGRWTH","A","1962",1.899651,
"CAN","POP","TOT","AGRWTH","A","1963",1.885302,
"CAN","POP","TOT","AGRWTH","A","1964",1.927948,
"CAN","POP","TOT","AGRWTH","A","1965",1.845842,
"CAN","POP","TOT","AGRWTH","A","1966",1.677953,
"CAN","POP","TOT","AGRWTH","A","1967",1.831448,
"CAN","POP","TOT","AGRWTH","A","1968",1.606155,
"CAN","POP","TOT","AGRWTH","A","1969",1.471911,
"CAN","POP","TOT","AGRWTH","A","1970",1.427239,
"CAN","POP","TOT","AGRWTH","A","1971",0.9932861,
"CAN","POP","TOT","AGRWTH","A","1972",1.16565,
"CAN","POP","TOT","AGRWTH","A","1973",1.233234,
"CAN","POP","TOT","AGRWTH","A","1974",1.404944,
"CAN","POP","TOT","AGRWTH","A","1975",1.468783,
"CAN","POP","TOT","AGRWTH","A","1976",1.326535,
"CAN","POP","TOT","AGRWTH","A","1977",1.176972,
"CAN","POP","TOT","AGRWTH","A","1978",0.9989042,
"CAN","POP","TOT","AGRWTH","A","1979",0.997371,
"CAN","POP","TOT","AGRWTH","A","1980",1.297413,
"CAN","POP","TOT","AGRWTH","A","1981",1.240007,
"CAN","POP","TOT","AGRWTH","A","1982",1.196616,
"CAN","POP","TOT","AGRWTH","A","1983",0.9913604,
"CAN","POP","TOT","AGRWTH","A","1984",0.9500906,
"CAN","POP","TOT","AGRWTH","A","1985",0.9177178,
"CAN","POP","TOT","AGRWTH","A","1986",0.9983748,
"CAN","POP","TOT","AGRWTH","A","1987",1.329502,
"CAN","POP","TOT","AGRWTH","A","1988",1.304496,
"CAN","POP","TOT","AGRWTH","A","1989",1.810242,
"CAN","POP","TOT","AGRWTH","A","1990",1.518268,
"CAN","POP","TOT","AGRWTH","A","1991",1.250516,
"CAN","POP","TOT","AGRWTH","A","1992",1.190709,
"CAN","POP","TOT","AGRWTH","A","1993",1.104991,
"CAN","POP","TOT","AGRWTH","A","1994",1.101278,
"CAN","POP","TOT","AGRWTH","A","1995",1.040142,
"CAN","POP","TOT","AGRWTH","A","1996",1.050794,
"CAN","POP","TOT","AGRWTH","A","1997",0.9987431,
"CAN","POP","TOT","AGRWTH","A","1998",0.8333626,
"CAN","POP","TOT","AGRWTH","A","1999",0.8161551,
"CAN","POP","TOT","AGRWTH","A","2000",0.9356315,
"CAN","POP","TOT","AGRWTH","A","2001",1.08614,
"CAN","POP","TOT","AGRWTH","A","2002",1.078809,
"CAN","POP","TOT","AGRWTH","A","2003",0.912219,
"CAN","POP","TOT","AGRWTH","A","2004",0.9513563,
"CAN","POP","TOT","AGRWTH","A","2005",0.9534332,
"CAN","POP","TOT","AGRWTH","A","2006",1.02609,
"CAN","POP","TOT","AGRWTH","A","2007",1.078838,
"CAN","POP","TOT","AGRWTH","A","2008",1.18486,
"CAN","POP","TOT","AGRWTH","A","2009",1.228336,
"CAN","POP","TOT","AGRWTH","A","2010",1.184905,
"CAN","POP","TOT","AGRWTH","A","2011",1.047361,
"CAN","POP","TOT","AGRWTH","A","2012",1.149856,"B"
"CAN","POP","TOT","AGRWTH","A","2013",0.7841318,
"CAN","POP","TOT","AGRWTH","A","2014",1.098026,
"CAN","POP","MEN","MLN_PER","A","1950",7.13,
"CAN","POP","MEN","MLN_PER","A","1951",7.263,
"CAN","POP","MEN","MLN_PER","A","1952",7.505,
"CAN","POP","MEN","MLN_PER","A","1953",7.709,
"CAN","POP","MEN","MLN_PER","A","1954",7.941,
"CAN","POP","MEN","MLN_PER","A","1955",8.153,
"CAN","POP","MEN","MLN_PER","A","1956",8.35,
"CAN","POP","MEN","MLN_PER","A","1957",8.624,
"CAN","POP","MEN","MLN_PER","A","1958",8.861,
"CAN","POP","MEN","MLN_PER","A","1959",9.068,
"CAN","POP","MEN","MLN_PER","A","1960",9.26,
"CAN","POP","MEN","MLN_PER","A","1961",9.441,
"CAN","POP","MEN","MLN_PER","A","1962",9.606,
"CAN","POP","MEN","MLN_PER","A","1963",9.774,
"CAN","POP","MEN","MLN_PER","A","1964",9.948,
"CAN","POP","MEN","MLN_PER","A","1965",10.121,
"CAN","POP","MEN","MLN_PER","A","1966",10.293,
"CAN","POP","MEN","MLN_PER","A","1967",10.477,
"CAN","POP","MEN","MLN_PER","A","1968",10.64,
"CAN","POP","MEN","MLN_PER","A","1969",10.788,
"CAN","POP","MEN","MLN_PER","A","1970",10.934,
"CAN","POP","MEN","MLN_PER","A","1971",11.026,
"CAN","POP","MEN","MLN_PER","A","1972",11.144,
"CAN","POP","MEN","MLN_PER","A","1973",11.272,
"CAN","POP","MEN","MLN_PER","A","1974",11.423,
"CAN","POP","MEN","MLN_PER","A","1975",11.582,
"CAN","POP","MEN","MLN_PER","A","1976",11.723,
"CAN","POP","MEN","MLN_PER","A","1977",11.848,
"CAN","POP","MEN","MLN_PER","A","1978",11.952,
"CAN","POP","MEN","MLN_PER","A","1979",12.059,
"CAN","POP","MEN","MLN_PER","A","1980",12.208,
"CAN","POP","MEN","MLN_PER","A","1981",12.351,
"CAN","POP","MEN","MLN_PER","A","1982",12.491,
"CAN","POP","MEN","MLN_PER","A","1983",12.607,
"CAN","POP","MEN","MLN_PER","A","1984",12.718,
"CAN","POP","MEN","MLN_PER","A","1985",12.828,
"CAN","POP","MEN","MLN_PER","A","1986",12.951,
"CAN","POP","MEN","MLN_PER","A","1987",13.125,
"CAN","POP","MEN","MLN_PER","A","1988",13.289,
"CAN","POP","MEN","MLN_PER","A","1989",13.525,
"CAN","POP","MEN","MLN_PER","A","1990",13.72173,
"CAN","POP","MEN","MLN_PER","A","1991",13.90439,
"CAN","POP","MEN","MLN_PER","A","1992",14.05513,
"CAN","POP","MEN","MLN_PER","A","1993",14.2053,
"CAN","POP","MEN","MLN_PER","A","1994",14.35718,
"CAN","POP","MEN","MLN_PER","A","1995",14.50248,
"CAN","POP","MEN","MLN_PER","A","1996",14.65033,
"CAN","POP","MEN","MLN_PER","A","1997",14.80649,
"CAN","POP","MEN","MLN_PER","A","1998",14.9252,
"CAN","POP","MEN","MLN_PER","A","1999",15.04876,
"CAN","POP","MEN","MLN_PER","A","2000",15.19396,
"CAN","POP","MEN","MLN_PER","A","2001",15.36561,
"CAN","POP","MEN","MLN_PER","A","2002",15.53316,
"CAN","POP","MEN","MLN_PER","A","2003",15.67546,
"CAN","POP","MEN","MLN_PER","A","2004",15.82575,
"CAN","POP","MEN","MLN_PER","A","2005",15.9798,
"CAN","POP","MEN","MLN_PER","A","2006",16.14787,
"CAN","POP","MEN","MLN_PER","A","2007",16.32341,
"CAN","POP","MEN","MLN_PER","A","2008",16.51936,
"CAN","POP","MEN","MLN_PER","A","2009",16.72652,
"CAN","POP","MEN","MLN_PER","A","2010",16.92661,
"CAN","POP","MEN","MLN_PER","A","2011",17.10696,
"CAN","POP","MEN","MLN_PER","A","2012",17.30914,"B"
"CAN","POP","MEN","MLN_PER","A","2013",17.43,
"CAN","POP","MEN","MLN_PER","A","2014",17.625,
"CAN","POP","TOT","MLN_PER","A","1950",14.019,
"CAN","POP","TOT","MLN_PER","A","1951",14.318,
"CAN","POP","TOT","MLN_PER","A","1952",14.776,
"CAN","POP","TOT","MLN_PER","A","1953",15.17,
"CAN","POP","TOT","MLN_PER","A","1954",15.621,
"CAN","POP","TOT","MLN_PER","A","1955",16.04,
"CAN","POP","TOT","MLN_PER","A","1956",16.431,
"CAN","POP","TOT","MLN_PER","A","1957",16.971,
"CAN","POP","TOT","MLN_PER","A","1958",17.45,
"CAN","POP","TOT","MLN_PER","A","1959",17.861,
"CAN","POP","TOT","MLN_PER","A","1960",18.256,
"CAN","POP","TOT","MLN_PER","A","1961",18.635,
"CAN","POP","TOT","MLN_PER","A","1962",18.989,
"CAN","POP","TOT","MLN_PER","A","1963",19.347,
"CAN","POP","TOT","MLN_PER","A","1964",19.72,
"CAN","POP","TOT","MLN_PER","A","1965",20.084,
"CAN","POP","TOT","MLN_PER","A","1966",20.421,
"CAN","POP","TOT","MLN_PER","A","1967",20.795,
"CAN","POP","TOT","MLN_PER","A","1968",21.129,
"CAN","POP","TOT","MLN_PER","A","1969",21.44,
"CAN","POP","TOT","MLN_PER","A","1970",21.746,
"CAN","POP","TOT","MLN_PER","A","1971",21.962,
"CAN","POP","TOT","MLN_PER","A","1972",22.218,
"CAN","POP","TOT","MLN_PER","A","1973",22.492,
"CAN","POP","TOT","MLN_PER","A","1974",22.808,
"CAN","POP","TOT","MLN_PER","A","1975",23.143,
"CAN","POP","TOT","MLN_PER","A","1976",23.45,
"CAN","POP","TOT","MLN_PER","A","1977",23.726,
"CAN","POP","TOT","MLN_PER","A","1978",23.963,
"CAN","POP","TOT","MLN_PER","A","1979",24.202,
"CAN","POP","TOT","MLN_PER","A","1980",24.516,
"CAN","POP","TOT","MLN_PER","A","1981",24.82,
"CAN","POP","TOT","MLN_PER","A","1982",25.117,
"CAN","POP","TOT","MLN_PER","A","1983",25.366,
"CAN","POP","TOT","MLN_PER","A","1984",25.607,
"CAN","POP","TOT","MLN_PER","A","1985",25.842,
"CAN","POP","TOT","MLN_PER","A","1986",26.1,
"CAN","POP","TOT","MLN_PER","A","1987",26.447,
"CAN","POP","TOT","MLN_PER","A","1988",26.792,
"CAN","POP","TOT","MLN_PER","A","1989",27.277,
"CAN","POP","TOT","MLN_PER","A","1990",27.69114,
"CAN","POP","TOT","MLN_PER","A","1991",28.03742,
"CAN","POP","TOT","MLN_PER","A","1992",28.37126,
"CAN","POP","TOT","MLN_PER","A","1993",28.68476,
